"primary_key","sports"
7365,"club103"
7366,"club118"
7367,"club103"
7370,"club107"
7371,"club138"
7372,"club131"
7373,"club102"
7374,"club103"
7375,"club102"
7378,"club106"
7380,"club118"
7382,"club137"
7383,"club131"
7385,"club106"
7387,"club106"
7390,"club102"
7391,"club101"
7392,"club106"
7393,"club118"
7394,"club137"
7395,"club138"
7397,"club103"
7398,"club118"
7399,"club102"
7400,"club106"
7402,"club138"
7404,"club106"
7405,"club103"
7406,"club112"
7408,"club102"
7409,"club103"
7412,"club112"
7413,"club103"
7414,"club102"
7416,"club137"
7418,"club103"
7420,"club106"
7421,"club138"
7423,"club131"
7424,"club101"
7426,"club138"
7432,"club103"
7433,"club138"
7439,"club106"
7445,"club110"
7449,"club128"
7450,"club106"
7454,"club101"
7455,"club106"
7460,"club110"
7464,"club102"
7467,"club110"
7473,"club102"
7474,"club102"
7476,"club113"
7477,"club110"
7484,"club115"
7485,"club102"
7486,"club108"
7487,"club105"
7489,"club102"
7491,"club102"
7494,"club107"
7498,"club102"
7499,"club105"
7500,"club102"
7501,"club102"
7502,"club102"
7508,"club102"
7510,"club106"
7512,"club107"
7515,"club102"
7516,"club108"
7517,"club102"
7518,"club102"
7520,"club102"
7525,"club105"
7529,"club105"
7530,"club102"
7532,"club106"
7533,"club101"
7534,"club102"
7535,"club102"
7537,"club102"
7539,"club105"
7541,"club108"
7542,"club102"
7544,"club101"
7545,"club102"
7546,"club102"
7547,"club102"
7548,"club107"
7549,"club108"
7550,"club102"
7551,"club102"
7552,"club102"
7554,"club107"
7559,"club101"
7563,"club101"
7564,"club102"
7566,"club113"
7567,"club110"
7569,"club107"
7570,"club110"
7571,"club102"
7572,"club108"
7574,"club242"
7576,"club242"
7580,"club117"
7581,"club102"
7582,"club110"
7583,"club102"
7584,"club110"
7588,"club117"
7589,"club110"
7591,"club107"
7594,"club242"
7595,"club113"
7596,"club107"
7600,"club113"
7601,"club107"
7602,"club113"
7603,"club102"
7604,"club112"
7605,"club110"
7609,"club113"
7611,"club108"
7613,"club102"
7614,"club113"
7618,"club108"
7619,"club242"
7620,"club107"
7622,"club107"
7624,"club113"
7626,"club110"
7629,"club102"
7633,"club101"
7637,"club101"
7638,"club106"
7639,"club107"
7643,"club101"
7645,"club101"
7655,"club215"
7657,"club402"
7661,"club103"
7662,"club105"
7664,"club101"
7666,"club105"
7669,"club103"
7670,"club102"
7671,"club102"
7672,"club102"
7677,"club103"
7679,"club102"
7682,"club106"
7684,"club113"
7685,"club106"
7686,"club113"
7687,"club110"
7688,"club106"
7691,"club113"
7693,"club102"
7696,"club106"
7702,"club110"
7704,"club102"
7705,"club110"
7713,"club111"
7719,"club123"
7723,"club407"
7729,"club107"
7730,"club107"
7736,"club102"
7739,"club102"
7750,"club111"
7756,"club410"
7758,"club219"
7765,"club413"
7774,"club105"
7777,"club105"
7780,"club102"
7783,"club121"
7790,"club101"
7791,"club105"
7798,"club109"
7800,"club102"
7802,"club113"
7804,"club102"
7805,"club107"
7817,"club107"
7821,"club108"
7823,"club106"
7824,"club110"
7827,"club102"
7828,"club106"
7831,"club102"
7833,"club101"
7834,"club107"
7835,"club110"
7836,"club110"
7843,"club107"
7844,"club107"
7846,"club101"
7848,"club102"
7849,"club102"
7852,"club102"
7854,"club102"
7855,"club101"
7857,"club604"
7858,"club106"
7864,"club119"
7865,"club107"
7866,"club101"
7867,"club101"
7868,"club101"
7869,"club106"
7870,"club111"
7871,"club110"
7872,"club107"
7901,"club249"
7909,"club402"
7921,"club109"
7927,"club417"
7933,"club132"
7939,"club402"
7941,"club218"
7945,"club102"
7946,"club111"
7947,"club101"
7948,"club101"
7949,"club108"
7963,"club102"
7972,"club102"
7982,"club102"
7983,"club101"
7984,"club101"
7985,"club101"
7987,"club101"
7989,"club106"
7992,"club118"
7994,"club105"
8000,"club109"
8003,"club105"
8007,"club105"
8008,"club114"
8023,"club115"
8031,"club101"
8033,"club101"
8039,"club245"
8042,"club261"
8046,"club101"
8049,"club402"
8054,"club128"
8075,"club115"
8077,"club106"
8079,"club118"
8081,"club114"
8082,"club118"
8083,"club110"
8087,"club105"
8088,"club114"
8089,"club106"
8090,"club121"
8092,"club118"
8093,"club114"
8095,"club106"
8096,"club121"
8097,"club114"
8101,"club110"
8102,"club121"
8106,"club106"
8107,"club121"
8109,"club105"
8111,"club105"
8112,"club110"
8113,"club114"
8116,"club106"
8117,"club114"
8118,"club110"
8119,"club110"
8121,"club115"
8122,"club126"
8125,"club121"
8127,"club110"
8128,"club118"
8131,"club121"
8132,"club118"
8136,"club106"
8138,"club106"
8140,"club115"
8142,"club106"
8143,"club106"
8146,"club118"
8154,"club119"
8155,"club123"
8161,"club221"
8162,"club111"
8169,"club206"
8172,"club242"
8182,"club103"
8196,"club103"
8199,"club119"
8200,"club101"
8203,"club112"
8204,"club101"
8207,"club102"
8208,"club110"
8209,"club108"
8210,"club101"
8211,"club108"
8215,"club110"
8216,"club108"
8217,"club101"
8218,"club121"
8220,"club101"
8221,"club102"
8223,"club110"
8225,"club102"
8226,"club110"
8229,"club101"
8231,"club102"
8232,"club102"
8236,"club121"
8238,"club101"
8246,"club101"
8249,"club106"
8250,"club108"
8251,"club113"
8252,"club113"
8253,"club126"
8257,"club101"
8258,"club107"
8259,"club113"
8261,"club102"
8263,"club108"
8264,"club126"
8265,"club126"
8266,"club106"
8267,"club102"
8268,"club106"
8273,"club108"
8274,"club107"
8276,"club106"
8278,"club107"
8279,"club126"
8280,"club108"
8281,"club113"
8282,"club101"
8287,"club108"
8288,"club106"
8290,"club102"
8291,"club126"
8292,"club101"
8293,"club113"
8294,"club126"
8295,"club102"
8296,"club107"
8297,"club106"
8298,"club108"
8299,"club106"
8303,"club108"
8308,"club102"
8311,"club126"
8313,"club402"
8323,"club111"
8340,"club111"
8342,"club402"
8344,"club103"
8347,"club108"
8348,"club106"
8351,"club102"
8352,"club102"
8358,"club106"
8362,"club102"
8364,"club102"
8365,"club102"
8367,"club102"
8368,"club103"
8370,"club102"
8371,"club102"
8373,"club102"
8374,"club111"
8376,"club108"
8378,"club102"
8379,"club108"
8380,"club102"
8382,"club105"
8383,"club407"
8386,"club123"
8394,"club134"
8400,"club132"
8402,"club101"
8416,"club119"
8421,"club121"
8436,"club111"
8446,"club103"
8448,"club122"
8449,"club101"
8452,"club101"
8453,"club103"
8455,"club103"
8457,"club122"
8460,"club103"
8462,"club107"
8463,"club101"
8467,"club103"
8469,"club111"
8471,"club122"
8472,"club106"
8474,"club101"
8475,"club122"
8476,"club103"
8478,"club242"
8484,"club221"
8486,"club402"
8488,"club105"
8491,"club125"
8496,"club117"
8510,"club135"
8512,"club601"
8515,"club110"
8516,"club117"
8526,"club115"
8529,"club413"
8531,"club604"
8534,"club101"
8536,"club102"
8540,"club101"
8541,"club102"
8545,"club101"
8549,"club102"
8551,"club102"
8552,"club102"
8556,"club103"
8557,"club101"
8558,"club101"
8559,"club102"
8560,"club101"
8563,"club115"
8564,"club228"
8583,"club106"
8584,"club113"
8586,"club109"
8587,"club113"
8594,"club106"
8615,"club101"
8630,"club105"
8632,"club245"
8645,"club123"
8665,"club245"
8674,"club111"
8681,"club106"
8684,"club242"
8691,"club111"
8692,"club106"
8700,"club111"
8706,"club118"
8707,"club118"
8709,"club107"
8719,"club121"
8720,"club111"
8723,"club103"
8732,"club410"
8734,"club114"
8753,"club108"
8755,"club102"
8758,"club103"
8763,"club110"
8764,"club103"
8767,"club108"
8768,"club103"
8773,"club113"
8774,"club109"
8776,"club109"
8778,"club110"
8779,"club108"
8781,"club107"
8783,"club102"
8784,"club113"
8785,"club125"
8788,"club110"
8791,"club103"
8792,"club108"
8794,"club138"
8795,"club113"
8796,"club102"
8797,"club110"
8798,"club110"
8808,"club138"
8810,"club103"
8811,"club113"
8812,"club110"
8816,"club110"
8819,"club102"
8820,"club125"
8825,"club136"
8830,"club119"
8835,"club111"
8850,"club101"
8851,"club111"
8854,"club103"
8861,"club245"
8863,"club105"
8864,"club604"
8871,"club110"
8873,"club110"
8876,"club102"
8884,"club102"
8886,"club110"
8905,"club114"
8906,"club106"
8919,"club111"
8921,"club410"
8936,"club108"
8937,"club101"
8938,"club109"
8941,"club124"
8943,"club102"
8944,"club124"
8945,"club116"
8949,"club103"
8950,"club118"
8953,"club118"
8956,"club124"
8957,"club102"
8962,"club101"
8970,"club116"
8971,"club124"
8972,"club103"
8974,"club112"
8975,"club116"
8976,"club102"
8978,"club112"
8997,"club250"
8998,"club103"
9001,"club118"
9003,"club217"
9007,"club131"
9012,"club203"
9013,"club118"
9016,"club211"
9022,"club103"
9025,"club203"
9028,"club250"
9029,"club217"
9031,"club127"
9037,"club127"
9038,"club203"
9039,"club118"
9040,"club118"
9043,"club103"
9044,"club203"
9045,"club103"
9046,"club118"
9048,"club211"
9049,"club201"
9055,"club211"
9056,"club201"
9057,"club250"
9058,"club217"
9059,"club217"
9060,"club127"
9061,"club118"
9062,"club404"
9063,"club211"
9065,"club131"
9066,"club127"
9067,"club127"
9069,"club404"
9070,"club201"
9073,"club203"
9079,"club127"
9083,"club118"
9085,"club217"
9086,"club201"
9087,"club211"
9089,"club217"
9091,"club203"
9092,"club118"
9094,"club105"
9095,"club203"
9097,"club118"
9099,"club404"
9102,"club127"
9104,"club105"
9106,"club217"
9107,"club127"
9108,"club201"
9110,"club201"
9115,"club118"
9116,"club118"
9119,"club217"
9120,"club118"
9121,"club118"
9126,"club404"
9128,"club217"
9130,"club103"
9131,"club127"
9133,"club203"
9134,"club118"
9135,"club103"
9137,"club203"
9139,"club203"
9140,"club127"
9142,"club131"
9143,"club404"
9150,"club211"
9151,"club250"
9152,"club217"
9153,"club201"
9155,"club201"
9156,"club217"
9158,"club404"
9159,"club118"
9160,"club127"
9161,"club118"
9162,"club404"
9165,"club103"
9167,"club250"
9168,"club203"
9170,"club203"
9171,"club118"
9172,"club404"
9174,"club118"
9175,"club404"
9176,"club203"
9178,"club105"
9180,"club131"
9182,"club127"
9183,"club211"
9185,"club203"
9186,"club118"
9187,"club127"
9188,"club127"
9189,"club118"
9190,"club118"
9191,"club118"
9193,"club131"
9194,"club203"
9196,"club131"
9199,"club217"
9200,"club118"
9203,"club201"
9208,"club118"
9211,"club105"
9212,"club105"
9214,"club203"
9215,"club131"
9217,"club131"
9219,"club127"
9221,"club217"
9222,"club118"
9224,"club127"
9227,"club127"
9228,"club103"
9229,"club118"
9230,"club131"
9231,"club217"
9233,"club201"
9240,"club131"
9241,"club404"
9244,"club127"
9245,"club118"
9246,"club201"
9249,"club201"
9250,"club118"
9251,"club404"
9252,"club203"
9253,"club203"
9255,"club118"
9257,"club118"
9260,"club105"
9264,"club105"
9265,"club404"
9267,"club131"
9269,"club118"
9271,"club118"
9272,"club118"
9274,"club131"
9275,"club250"
9277,"club118"
9279,"club201"
9284,"club127"
9286,"club118"
9287,"club211"
9291,"club404"
9292,"club201"
9293,"club118"
9294,"club105"
9295,"club203"
9298,"club118"
9301,"club105"
9302,"club127"
9303,"club203"
9304,"club131"
9306,"club127"
9308,"club127"
9312,"club203"
9313,"club217"
9316,"club404"
9321,"club118"
9322,"club404"
9324,"club211"
9327,"club118"
9330,"club118"
9332,"club118"
9336,"club118"
9337,"club127"
9339,"club201"
9340,"club203"
9347,"club127"
9351,"club201"
9354,"club203"
9360,"club131"
9361,"club404"
9363,"club203"
9364,"club203"
9368,"club127"
9369,"club127"
9370,"club217"
9371,"club250"
9373,"club404"
9374,"club131"
9376,"club131"
9378,"club404"
9380,"club127"
9385,"club201"
9386,"club118"
9387,"club103"
9388,"club103"
9389,"club201"
9390,"club118"
9393,"club203"
9394,"club127"
9398,"club118"
9400,"club250"
9401,"club118"
9402,"club201"
9405,"club118"
9406,"club404"
9408,"club201"
9411,"club131"
9412,"club118"
9413,"club203"
9414,"club127"
9415,"club203"
9416,"club203"
9417,"club118"
9419,"club118"
9426,"club201"
9429,"club127"
9430,"club203"
9432,"club127"
9433,"club127"
9436,"club105"
9439,"club127"
9440,"club404"
9442,"club217"
9444,"club105"
9446,"club105"
9447,"club217"
9448,"club105"
9450,"club203"
9452,"club118"
9453,"club131"
9454,"club203"
9455,"club103"
9457,"club201"
9458,"club201"
9459,"club217"
9461,"club118"
9462,"club203"
9463,"club404"
9464,"club118"
9466,"club118"
9470,"club118"
9474,"club118"
9476,"club118"
9479,"club103"
9480,"club103"
9481,"club118"
9482,"club404"
9488,"club118"
9490,"club118"
9492,"club203"
9496,"club203"
9497,"club131"
9498,"club105"
9500,"club404"
9501,"club118"
9502,"club105"
9503,"club105"
9504,"club201"
9505,"club131"
9506,"club127"
9508,"club127"
9511,"club203"
9512,"club127"
9513,"club127"
9517,"club201"
9519,"club118"
9520,"club201"
9522,"club217"
9526,"club217"
9527,"club127"
9529,"club105"
9530,"club131"
9531,"club127"
9532,"club118"
9533,"club118"
9534,"club404"
9535,"club118"
9543,"club201"
9545,"club127"
9550,"club201"
9555,"club127"
9560,"club203"
9561,"club103"
9564,"club201"
9565,"club103"
9566,"club105"
9567,"club103"
9569,"club127"
9570,"club118"
9572,"club201"
9576,"club103"
9578,"club118"
9580,"club118"
9582,"club131"
9584,"club203"
9585,"club211"
9587,"club118"
9588,"club404"
9590,"club103"
9592,"club118"
9593,"club203"
9595,"club201"
9596,"club127"
9598,"club217"
9599,"club404"
9601,"club203"
9602,"club250"
9616,"club127"
9618,"club127"
9619,"club105"
9621,"club118"
9622,"club201"
9623,"club404"
9625,"club118"
9627,"club118"
9631,"club118"
9632,"club217"
9634,"club250"
9635,"club404"
9638,"club201"
9639,"club131"
9642,"club203"
9644,"club118"
9646,"club131"
9647,"club118"
9649,"club127"
9651,"club127"
9655,"club404"
9656,"club118"
9659,"club203"
9661,"club201"
9662,"club127"
9663,"club203"
9665,"club250"
9666,"club131"
9667,"club404"
9668,"club118"
9671,"club105"
9672,"club131"
9673,"club118"
9675,"club217"
9678,"club201"
9679,"club127"
9680,"club127"
9683,"club217"
9684,"club201"
9689,"club103"
9690,"club201"
9691,"club201"
9692,"club211"
9693,"club118"
9694,"club201"
9696,"club103"
9699,"club103"
9704,"club118"
9709,"club131"
9710,"club127"
9711,"club203"
9714,"club217"
9720,"club201"
9721,"club103"
9723,"club217"
9724,"club211"
9726,"club127"
9731,"club217"
9733,"club118"
9736,"club203"
9738,"club201"
9740,"club201"
9742,"club203"
9743,"club118"
9748,"club250"
9754,"club131"
9755,"club211"
9758,"club103"
9759,"club118"
9761,"club131"
9766,"club105"
9768,"club118"
9769,"club118"
9771,"club217"
9772,"club103"
9775,"club250"
9776,"club103"
9777,"club118"
9778,"club201"
9780,"club203"
9786,"club404"
9787,"club103"
9789,"club211"
9790,"club404"
9793,"club203"
9794,"club103"
9795,"club217"
9796,"club203"
9799,"club404"
9800,"club131"
9802,"club404"
9806,"club118"
9813,"club131"
9814,"club131"
9818,"club118"
9820,"club250"
9822,"club127"
9825,"club118"
9827,"club118"
9829,"club217"
9830,"club118"
9831,"club131"
9833,"club105"
9834,"club404"
9835,"club131"
9837,"club201"
9839,"club201"
9840,"club404"
9842,"club118"
9843,"club131"
9844,"club217"
9847,"club131"
9848,"club127"
9853,"club201"
9856,"club103"
9857,"club103"
9860,"club127"
9862,"club118"
9863,"club217"
9865,"club217"
9867,"club404"
9868,"club217"
9872,"club250"
9875,"club404"
9878,"club250"
9879,"club211"
9882,"club201"
9883,"club217"
9884,"club118"
9885,"club217"
9886,"club404"
9887,"club105"
9889,"club118"
9890,"club118"
9894,"club118"
9896,"club127"
9899,"club131"
9904,"club203"
9905,"club105"
9906,"club131"
9907,"club131"
9909,"club118"
9912,"club217"
9914,"club118"
9917,"club131"
9924,"club105"
9927,"club118"
9928,"club201"
9929,"club203"
9930,"club105"
9931,"club118"
9932,"club127"
9935,"club203"
9936,"club127"
9937,"club201"
9939,"club404"
9941,"club127"
9944,"club131"
9947,"club217"
9949,"club118"
9956,"club105"
9957,"club203"
9961,"club201"
9962,"club404"
9963,"club131"
9964,"club203"
9968,"club118"
9971,"club105"
9973,"club105"
9975,"club127"
9976,"club217"
9978,"club118"
9981,"club118"
9983,"club203"
9986,"club118"
9988,"club127"
9990,"club250"
9991,"club127"
9992,"club118"
9993,"club103"
9995,"club203"
9998,"club201"
10003,"club118"
10004,"club404"
10005,"club250"
10008,"club250"
10010,"club201"
10012,"club217"
10015,"club203"
10020,"club217"
10023,"club217"
10026,"club118"
10027,"club217"
10029,"club105"
10032,"club105"
10033,"club105"
10035,"club105"
10036,"club211"
10037,"club131"
10040,"club203"
10041,"club118"
10042,"club127"
10043,"club118"
10044,"club404"
10050,"club404"
10051,"club118"
10052,"club201"
10053,"club201"
10055,"club217"
10057,"club201"
10058,"club201"
10059,"club201"
10061,"club217"
10062,"club118"
10064,"club201"
10065,"club131"
10066,"club131"
10067,"club203"
10069,"club118"
10070,"club118"
10073,"club404"
10075,"club127"
10076,"club203"
10079,"club131"
10080,"club217"
10081,"club105"
10082,"club404"
10083,"club203"
10085,"club203"
10086,"club127"
10087,"club404"
10090,"club127"
10091,"club103"
10094,"club118"
10095,"club217"
10096,"club118"
10098,"club118"
10100,"club203"
10102,"club217"
10105,"club203"
10106,"club131"
10111,"club203"
10112,"club105"
10115,"club203"
10116,"club127"
10118,"club105"
10119,"club118"
10120,"club404"
10122,"club118"
10124,"club105"
10127,"club118"
10129,"club118"
10132,"club118"
10133,"club404"
10135,"club203"
10136,"club103"
10138,"club103"
10139,"club105"
10142,"club127"
10144,"club127"
10146,"club203"
10147,"club118"
10148,"club127"
10152,"club118"
10155,"club217"
10157,"club127"
10158,"club404"
10159,"club118"
10160,"club203"
10161,"club127"
10163,"club201"
10164,"club201"
10165,"club217"
10166,"club118"
10168,"club118"
10169,"club203"
10171,"club404"
10173,"club250"
10175,"club250"
10176,"club201"
10180,"club201"
10181,"club118"
10186,"club203"
10189,"club127"
10190,"club118"
10192,"club131"
10193,"club203"
10194,"club217"
10195,"club118"
10198,"club118"
10200,"club131"
10203,"club201"
10206,"club211"
10209,"club103"
10210,"club404"
10213,"club118"
10217,"club404"
10219,"club211"
10220,"club105"
10223,"club118"
10224,"club118"
10225,"club105"
10226,"club131"
10227,"club203"
10232,"club118"
10235,"club105"
10236,"club127"
10237,"club203"
10238,"club404"
10239,"club201"
10240,"club103"
10244,"club103"
10246,"club203"
10247,"club201"
10249,"club404"
10251,"club105"
10252,"club118"
10253,"club201"
10255,"club131"
10257,"club203"
10258,"club404"
10259,"club118"
10260,"club103"
10264,"club203"
10265,"club203"
10266,"club217"
10267,"club217"
10270,"club131"
10272,"club118"
10275,"club131"
10278,"club250"
10279,"club201"
10280,"club118"
10281,"club131"
10282,"club127"
10283,"club105"
10284,"club105"
10288,"club105"
10290,"club127"
10291,"club103"
10293,"club404"
10299,"club404"
10301,"club118"
10304,"club203"
10305,"club217"
10306,"club118"
10310,"club404"
10312,"club131"
10313,"club203"
10315,"club404"
10316,"club404"
10319,"club118"
10320,"club250"
10324,"club105"
10326,"club118"
10327,"club105"
10334,"club203"
10336,"club103"
10337,"club103"
10338,"club203"
10342,"club115"
10394,"club101"
10396,"club402"
10401,"club106"
10406,"club125"
10408,"club101"
10410,"club113"
10416,"club106"
10417,"club113"
10441,"club125"
10443,"club115"
10457,"club103"
10474,"club237"
10478,"club126"
10489,"club106"
10498,"club101"
10500,"club110"
10502,"club119"
10505,"club101"
10506,"club110"
10508,"club101"
10513,"club103"
10514,"club119"
10515,"club107"
10516,"club138"
10517,"club112"
10518,"club126"
10520,"club126"
10521,"club126"
