"primary_key","working_hours","job_category","eco_sect","job_dep","TYPE_OF_CONTRACT","Wage","EMPLOYEE_COUNT","Work_description","job_condition","COMPANY_CATEGORY"
1974,1820,"O","PZ","03","CDI",31060,"tr_3","341a","C","ct_8"
1979,1167,"O","GZ","03","CDI",9033,"tr_1","554e","P","ct_9"
1989,1678,"O","CA","63","CDI",19580,"tr_2","636c","C","ct_9"
1991,1820,"O","QB","63","CDI",18048,"tr_3","526d","C","ct_8"
1992,3000,"O","QB","03","CDI",13896,"tr_1","563a","N","ct_7"
2004,1213,"O","PZ","03","CDI",20852,"tr_3","421b","C","ct_8"
2023,1512,"O","CC","63","CDI",27870,"tr_3","685a","C","ct_9"
2033,1547,"O","CH","03","CDI",27645,"tr_5","477b","C","ct_9"
2036,1617,"O","FZ","77","CDI",35398,"tr_3","477a","C","ct_9"
2041,1015,"O","CM","03","CDI",9497,"tr_3","461f","C","ct_9"
2043,1168,"O","QB","03","AUT",4429,"tr_2","685a","C","ct_8"
2049,1799,"A","FZ","03","APP",15265,"tr_1","681b","C","ct_6"
2050,1061,"O","IZ","03","CDI",8088,"tr_2","561f","P","ct_9"
2055,160,"O","IZ","03","CDD",1502,"tr_1","541c","P","ct_9"
2057,1820,"O","KZ","03","CDI",33725,"tr_5","467c","C","ct_8"
2061,1891,"O","FZ","63","CDI",24657,"tr_2","477b","C","ct_9"
2063,1820,"O","QB","03","AUT",9104,"tr_5","676e","C","ct_8"
2068,1820,"O","GZ","03","CDI",35166,"tr_6","374a","N","ct_9"
2071,1655,"O","CI","03","CDI",33021,"tr_6","473c","C","ct_9"
2072,1996,"O","GZ","03","CDI",25458,"tr_6","462b","C","ct_9"
2080,913,"O","CM","03","CDI",6687,"tr_1","643a","P","ct_9"
2094,501,"O","FZ","03","CDI",5291,"tr_1","634b","P","ct_9"
2104,159,"O","QA","03","CDI",1574,"tr_0","526e","P","ct_9"
2105,1899,"O","CM","03","CDI",34197,"tr_4","461b","C","ct_9"
2106,882,"O","NZ","03","CDI",13619,"tr_3","534a","C","ct_9"
2107,1820,"X","QB","03","AUT",8257,"tr_3","676e","C","ct_8"
2115,277,"O","PZ","03","CDI",19001,"tr_3","523b","P","ct_1"
2116,821,"O","CH","03","CDI",15761,"tr_6","461c","P","ct_9"
2120,1748,"O","GZ","03","CDI",30039,"tr_1","462e","C","ct_9"
2121,1580,"O","QA","03","CDI",16995,"tr_1","526b","P","ct_9"
2133,1891,"O","FZ","63","CDI",25982,"tr_2","477b","C","ct_9"
2149,686,"O","FZ","92","CDI",11091,"tr_6","382a","C","ct_9"
2152,1578,"O","CF","03","CDI",23870,"tr_5","475b","C","ct_9"
2158,500,"O","NZ","63","CDI",4912,"tr_6","684a","P","ct_9"
2164,1588,"O","HZ","23","CDI",18872,"tr_2","526e","C","ct_9"
2168,996,"O","QB","23","CDI",5968,"tr_3","684a","C","ct_8"
2169,1902,"O","QB","23","CDI",27403,"tr_4","431f","C","ct_9"
2177,159,"O","QA","03","CDI",1669,"tr_0","526e","P","ct_9"
2179,1125,"O","TZ","03","CDI",14077,"tr_1","563c","N","ct_7"
2181,1942,"O","GZ","03","CDI",34884,"tr_2","463e","C","ct_9"
2191,1721,"O","CA","03","CDI",24247,"tr_6","676c","P","ct_9"
2195,1820,"O","OZ","03","AUT",25747,"tr_4","531a","C","ct_1"
2197,1825,"O","PZ","94","CDI",28199,"tr_5","341a","C","ct_8"
2203,1495,"O","GZ","03","CDI",21307,"tr_2","653a","C","ct_9"
2205,1806,"O","JC","03","CDI",52134,"tr_2","388a","C","ct_9"
2206,1939,"O","CB","03","CDI",17835,"tr_1","675a","C","ct_9"
2211,369,"O","NZ","63","TTP",3108,"tr_0","636a","N","ct_9"
2212,1813,"O","FZ","03","CDI",21777,"tr_1","632f","C","ct_9"
2221,1820,"O","PZ","44","CDI",31111,"tr_6","372d","C","ct_5"
2222,1872,"O","JC","75","CDD",19623,"tr_3","352a","C","ct_9"
2223,984,"O","NZ","03","TTP",12422,"tr_1","676e","C","ct_9"
2224,1456,"O","OZ","03","AUT",20255,"tr_3","523b","P","ct_1"
2232,1948,"O","HZ","03","CDI",20305,"tr_5","466c","C","ct_9"
2257,1808,"O","CH","03","CDI",23929,"tr_6","628g","C","ct_9"
2262,1286,"O","MA","03","CDI",30342,"tr_1","382d","C","ct_9"
2265,1850,"O","GZ","03","CDI",18574,"tr_2","553c","C","ct_9"
2275,1439,"O","IZ","03","CDI",14206,"tr_3","488b","C","ct_9"
2281,1045,"O","CG","63","CDI",14881,"tr_3","676c","C","ct_9"
2283,1820,"O","PZ","03","CDI",28227,"tr_3","421b","C","ct_8"
2285,1089,"O","QB","03","CDI",14230,"tr_6","526a","P","ct_8"
2292,1820,"O","KZ","03","CDI",28522,"tr_6","467a","C","ct_9"
2293,241,"O","LZ","03","CDI",5207,"tr_0","628g","C","ct_9"
2294,1867,"O","CB","03","CDI",35319,"tr_6","627c","C","ct_9"
2299,1810,"O","HZ","03","CDI",21121,"tr_2","643a","C","ct_9"
2305,1786,"O","SZ","03","CDI",18968,"tr_5","637d","C","ct_9"
2309,903,"O","LZ","04","TOA",9883,"tr_0","561b","C","ct_9"
2326,1467,"O","OZ","04","CDI",18933,"tr_4","545d","P","ct_8"
2333,602,"O","GZ","04","CDI",7886,"tr_3","552a","P","ct_9"
2348,1820,"O","QA","04","AUT",22048,"tr_6","526a","C","ct_3"
2349,1368,"O","MA","30","CDI",27646,"tr_3","477a","C","ct_9"
2350,1793,"O","QB","04","AUT",8652,"tr_5","676e","C","ct_8"
2368,984,"O","PZ","04","CDI",10520,"tr_1","423b","P","ct_8"
2377,2080,"O","MB","13","CDI",69426,"tr_6","342g","C","ct_5"
2381,1743,"O","FZ","13","CDI",34446,"tr_6","632a","C","ct_9"
2392,1807,"O","QB","04","CDI",16049,"tr_3","525d","P","ct_8"
2397,2010,"O","PZ","05","CDI",24700,"tr_5","423b","C","ct_1"
2399,1698,"O","HZ","04","CDI",17754,"tr_3","641b","C","ct_9"
2406,1819,"O","QA","04","AUT",21502,"tr_6","526a","C","ct_3"
2408,2028,"O","OZ","36","AUT",39520,"tr_6","532a","C","ct_1"
2434,1823,"O","FZ","13","CDI",25216,"tr_5","681a","C","ct_9"
2445,1664,"O","OZ","04","CDI",23945,"tr_3","333f","P","ct_2"
2449,1514,"O","QB","04","CDI",15908,"tr_2","434g","P","ct_8"
2450,1837,"O","CE","04","CDI",35078,"tr_6","373a","C","ct_9"
2463,1582,"O","CA","04","CDI",29018,"tr_4","674c","C","ct_9"
2471,1643,"O","HZ","04","CDI",27354,"tr_5","655a","C","ct_9"
2473,1782,"O","QB","04","CDI",23680,"tr_3","526a","C","ct_9"
2476,1669,"O","HZ","13","CDI",25173,"tr_3","634c","C","ct_9"
2488,1781,"O","IZ","04","CDI",14278,"tr_1","561d","C","ct_9"
2492,2056,"O","GZ","04","CDI",28380,"tr_3","462b","C","ct_9"
2496,1819,"O","IZ","04","CDI",17589,"tr_0","632k","C","ct_3"
2514,1888,"O","CG","04","CDI",21858,"tr_3","641a","C","ct_9"
2516,637,"O","IZ","04","TOA",6235,"tr_1","561e","C","ct_9"
2524,789,"O","IZ","04","TOA",6612,"tr_0","561b","C","ct_9"
2528,1824,"O","KZ","04","CDI",51924,"tr_1","376d","C","ct_5"
2529,1258,"O","IZ","04","CDI",11724,"tr_1","636d","C","ct_9"
2537,1538,"O","MB","13","CDI",43329,"tr_6","342g","C","ct_5"
2551,103,"O","CI","28","CDI",6179,"tr_5","473c","C","ct_9"
2558,1001,"O","QA","04","CDI",15765,"tr_3","542a","P","ct_8"
2571,3000,"O","QB","04","CDI",18122,"tr_1","563a","N","ct_7"
2595,1229,"O","SZ","05","CDI",12694,"tr_1","543h","C","ct_8"
2596,1498,"O","QA","05","CDI",28440,"tr_5","526a","C","ct_8"
2609,1344,"O","GZ","05","CDI",29504,"tr_3","477a","C","ct_9"
2614,1562,"O","GZ","05","CDI",20960,"tr_3","554a","C","ct_9"
2620,1839,"O","QB","05","CDI",23659,"tr_4","526a","C","ct_8"
2623,1820,"O","QB","04","CDI",20470,"tr_2","542a","C","ct_8"
2629,1513,"O","IZ","05","CDI",20428,"tr_2","636d","C","ct_9"
2630,281,"O","TZ","05","CDI",2557,"tr_1","563a","N","ct_7"
2643,1861,"O","GZ","05","CDI",19717,"tr_5","551a","P","ct_9"
2644,159,"O","QA","05","CDI",2447,"tr_0","525d","C","ct_9"
2654,1357,"O","IZ","05","TOA",14269,"tr_2","461b","C","ct_9"
2658,1820,"O","SZ","13","CDI",45323,"tr_3","373d","C","ct_8"
2661,743,"O","QB","05","AUT",8188,"tr_5","563a","P","ct_2"
2669,724,"O","QB","05","CDI",4606,"tr_1","563b","N","ct_7"
2673,1820,"O","QA","05","CDI",17634,"tr_6","525d","C","ct_3"
2677,487,"A","CA","05","APP",3926,"tr_1","683a","C","ct_9"
2697,1820,"O","MA","05","CDI",23727,"tr_1","461b","C","ct_9"
2699,1542,"O","QA","05","CDI",19607,"tr_3","542a","P","ct_8"
2701,1685,"O","NZ","05","CDI",15855,"tr_5","684a","C","ct_9"
2705,1856,"O","PZ","05","CDI",20186,"tr_5","423b","C","ct_1"
2722,1820,"O","RZ","04","CDI",17956,"tr_2","543g","C","ct_8"
2724,2020,"O","CC","05","CDI",21998,"tr_1","676e","C","ct_9"
2727,1820,"O","FZ","05","CDI",40033,"tr_5","382c","C","ct_9"
2743,1750,"O","QB","05","CDI",20259,"tr_3","434b","C","ct_8"
2750,2072,"O","GZ","05","CDI",30215,"tr_1","554e","C","ct_9"
2751,1875,"O","CH","06","CDI",22793,"tr_3","634b","C","ct_9"
2769,1831,"O","GZ","06","CDI",24574,"tr_1","634c","C","ct_9"
2770,1820,"O","KZ","06","CDI",53353,"tr_5","373d","C","ct_8"
2775,1820,"O","PZ","06","CDI",24462,"tr_2","421b","C","ct_8"
2778,1820,"O","GZ","06","CDI",27752,"tr_4","461d","C","ct_9"
2783,1820,"O","PZ","06","CDI",27807,"tr_4","341a","C","ct_8"
2788,516,"O","QB","06","CDI",4337,"tr_4","525d","C","ct_9"
2792,1915,"O","GZ","06","CDI",46802,"tr_1","344d","C","ct_6"
2804,400,"O","NZ","06","CDI",3712,"tr_4","534a","C","ct_9"
2805,1452,"O","GZ","06","CDI",18361,"tr_4","636a","C","ct_9"
2813,1750,"O","QA","06","CDI",20164,"tr_3","526b","C","ct_8"
2820,1772,"O","KZ","06","CDI",30602,"tr_6","467a","C","ct_9"
2837,1967,"O","QA","06","CDI",30018,"tr_6","431e","C","ct_9"
2843,1820,"O","PZ","06","CDI",34194,"tr_4","341a","C","ct_8"
2848,1512,"O","CJ","06","CDI",35033,"tr_6","672a","P","ct_9"
2853,1321,"O","IZ","06","CDI",15632,"tr_1","561b","C","ct_9"
2854,1527,"O","SZ","06","CDI",19128,"tr_1","542a","C","ct_8"
2874,525,"O","QB","06","CDD",5547,"tr_3","563c","P","ct_8"
2875,1488,"O","JA","13","CDI",14055,"tr_5","462c","C","ct_9"
2878,2053,"O","CA","06","CDI",22209,"tr_1","636b","C","ct_9"
2881,551,"O","QA","06","CDI",13449,"tr_6","431f","P","ct_3"
2882,1566,"O","GZ","06","CDD",15379,"tr_6","554a","C","ct_9"
2887,236,"O","QB","06","CDI",5959,"tr_2","431f","C","ct_8"
2897,1810,"O","OZ","06","AUT",30943,"tr_6","434d","C","ct_2"
2900,1775,"O","NZ","06","CDI",26318,"tr_2","543g","C","ct_9"
2901,1585,"O","GZ","06","CDI",23900,"tr_1","634a","C","ct_9"
2902,1746,"O","MA","06","CDI",16171,"tr_3","542b","C","ct_9"
2907,2990,"O","QB","06","CDI",38327,"tr_3","526a","C","ct_9"
2917,1445,"O","QA","06","CDD",15582,"tr_6","424a","P","ct_8"
2919,1860,"O","HZ","","CDI",28838,"tr_5","333c","C","ct_9"
2922,900,"O","NZ","06","CDI",11981,"tr_1","564a","C","ct_8"
2930,1820,"O","PZ","06","CDI",38371,"tr_5","341a","C","ct_8"
2934,1870,"O","CL","06","CDI",29093,"tr_6","461f","C","ct_9"
2935,1853,"O","GZ","06","CDI",23535,"tr_3","433d","C","ct_9"
2938,1123,"O","MA","06","CDI",15445,"tr_2","333f","P","ct_9"
2942,1820,"O","OZ","06","CDI",22455,"tr_6","621f","C","ct_2"
2946,1820,"O","FZ","06","CDI",18124,"tr_1","632a","C","ct_9"
2950,1914,"O","FZ","06","CDI",24477,"tr_2","633d","C","ct_9"
2963,1480,"X","NZ","06","AUT",10226,"tr_1","541b","C","ct_9"
2968,954,"O","IZ","06","CDI",10493,"tr_1","461b","C","ct_9"
2978,870,"O","QB","06","CDI",11656,"tr_5","526d","C","ct_8"
2979,1820,"O","JA","06","CDI",53437,"tr_2","388a","C","ct_9"
2980,1267,"O","FZ","06","CDI",13379,"tr_3","641a","C","ct_9"
2987,1864,"O","CL","06","CDI",37836,"tr_6","383a","C","ct_9"
2988,1822,"O","QA","06","AUT",22829,"tr_6","451h","C","ct_3"
2989,1820,"O","FZ","06","CDI",23991,"tr_1","632g","C","ct_9"
2996,2058,"O","QA","06","CDI",33487,"tr_2","542a","C","ct_9"
3017,516,"O","MA","06","CDI",7159,"tr_1","461d","C","ct_9"
3019,1822,"O","FZ","06","CDI",37155,"tr_2","477c","C","ct_9"
3024,1364,"O","NZ","06","CDI",13474,"tr_1","684a","C","ct_9"
3026,1235,"O","GZ","06","CDI",17849,"tr_5","551a","P","ct_9"
3030,966,"O","GZ","06","CDI",12653,"tr_1","554b","P","ct_9"
3032,694,"O","IZ","06","CDI",7252,"tr_1","636d","P","ct_6"
3051,1748,"O","GZ","06","CDI",27131,"tr_3","374c","C","ct_9"
3057,653,"O","HZ","67","CDI",7476,"tr_6","556a","C","ct_9"
3059,1774,"O","HZ","06","CDI",53060,"tr_1","389a","C","ct_9"
3080,887,"O","IZ","06","CDI",8418,"tr_1","561c","C","ct_9"
3084,2037,"O","MA","06","CDI",32585,"tr_3","475a","C","ct_9"
3085,1854,"O","GZ","06","CDI",21777,"tr_3","556a","C","ct_9"
3097,1472,"O","QB","06","CDI",17643,"tr_3","563b","C","ct_9"
3098,1820,"O","JC","06","CDI",32869,"tr_0","388c","C","ct_9"
3100,1812,"O","QB","06","CDI",16796,"tr_3","563b","C","ct_9"
3115,1820,"O","JC","92","CDI",60847,"tr_2","374d","C","ct_9"
3119,1913,"O","HZ","06","CDI",25095,"tr_3","676d","C","ct_9"
3120,941,"O","IZ","06","CDI",8925,"tr_2","636d","C","ct_9"
3128,2053,"O","CA","06","CDI",25555,"tr_2","554a","C","ct_9"
3132,967,"O","SZ","06","CDI",10869,"tr_1","562b","C","ct_9"
3135,2229,"O","TZ","06","CDI",18988,"tr_1","563c","N","ct_7"
3137,1946,"O","NZ","06","CDI",18590,"tr_1","542a","C","ct_9"
3143,1278,"O","CG","06","CDI",19608,"tr_2","632b","C","ct_9"
3145,1842,"O","QB","06","CDI",18992,"tr_0","525d","C","ct_8"
3151,1613,"O","HZ","06","CDI",22181,"tr_5","466c","C","ct_9"
3167,2912,"O","QB","06","CDI",60642,"tr_3","344b","P","ct_9"
3168,1820,"O","PZ","06","CDI",34870,"tr_4","341a","C","ct_8"
3171,1270,"O","GZ","06","CDI",28224,"tr_2","463c","C","ct_9"
3174,1820,"O","GZ","69","CDI",42219,"tr_5","463b","C","ct_9"
3178,1093,"A","CM","06","APP",11476,"tr_4","462e","C","ct_9"
3181,1365,"O","OZ","06","CDI",19506,"tr_4","431f","C","ct_8"
3184,353,"O","SZ","06","CDI",2397,"tr_2","543f","C","ct_9"
3185,1860,"O","QA","06","CDI",38158,"tr_6","333f","C","ct_3"
3193,254,"O","SZ","06","CDD",2298,"tr_1","562a","P","ct_9"
3194,1820,"O","HZ","06","CDI",20541,"tr_5","451a","C","ct_9"
3203,1820,"O","CI","06","CDI",57385,"tr_5","383a","C","ct_9"
3209,1672,"O","CG","06","CDI",13371,"tr_4","681a","C","ct_9"
3214,1771,"O","SZ","06","CDI",32192,"tr_6","434a","C","ct_8"
3216,1526,"O","GZ","06","CDI",33234,"tr_1","374a","C","ct_9"
3230,1627,"O","GZ","06","CDI",33641,"tr_1","374d","C","ct_9"
3234,1820,"O","NZ","06","CDI",26420,"tr_1","564a","C","ct_8"
3238,2104,"O","DZ","06","CDI",26580,"tr_4","622c","C","ct_9"
3239,136,"O","QB","06","CDI",1326,"tr_1","563b","N","ct_7"
3241,1456,"O","HZ","06","CDI",20974,"tr_6","641b","P","ct_5"
3246,1820,"O","IZ","06","CDI",15447,"tr_6","561f","C","ct_9"
3247,1820,"O","DZ","06","CDI",35012,"tr_4","386d","C","ct_9"
3248,1833,"O","PZ","06","AUT",32269,"tr_4","341a","C","ct_1"
3249,1668,"O","NZ","34","CDI",13191,"tr_6","534a","C","ct_9"
3251,720,"O","NZ","06","CDI",7082,"tr_1","632k","P","ct_6"
3265,990,"O","GZ","06","CDI",10017,"tr_1","462e","P","ct_9"
3276,1411,"O","IZ","06","CDI",13387,"tr_2","561d","C","ct_9"
3278,1568,"O","GZ","06","CDI",17225,"tr_4","551a","C","ct_9"
3280,3000,"O","KZ","06","AUT",50699,"tr_3","461f","N","ct_9"
3282,462,"O","IZ","06","TOA",5601,"tr_1","561c","C","ct_9"
3292,2200,"O","HZ","06","CDI",20682,"tr_2","641a","C","ct_9"
3295,759,"O","JC","06","CDI",33833,"tr_6","374c","C","ct_9"
3296,444,"O","MB","06","CDI",6924,"tr_4","475a","C","ct_9"
3299,1555,"O","GZ","06","CDI",17691,"tr_1","553b","C","ct_9"
3310,1771,"O","CE","06","CDI",43320,"tr_4","462e","C","ct_9"
3313,1457,"O","JC","06","CDI",30499,"tr_6","388d","P","ct_9"
3322,734,"O","EZ","06","CDI",11861,"tr_5","641a","C","ct_9"
3325,1793,"O","CF","06","CDI",30773,"tr_6","475a","C","ct_9"
3335,1838,"O","GZ","06","CDI",46407,"tr_2","344d","C","ct_9"
3338,1512,"O","FZ","06","CDI",18571,"tr_2","632a","C","ct_9"
3342,1843,"O","QA","06","CDI",17302,"tr_3","525d","C","ct_8"
3345,511,"O","CM","06","CDI",7603,"tr_1","543g","C","ct_9"
3349,1057,"O","QA","06","CDI",9115,"tr_6","653a","C","ct_8"
3368,1139,"O","QA","06","CDD",13859,"tr_6","523d","C","ct_3"
3372,1922,"O","NZ","13","CDI",26654,"tr_1","463d","C","ct_9"
3374,1820,"O","NZ","06","CDI",50356,"tr_6","373d","C","ct_9"
3377,1230,"O","SZ","06","CDI",12853,"tr_3","526c","C","ct_8"
3381,1822,"O","HZ","06","CDI",16939,"tr_4","521a","C","ct_9"
3383,1589,"O","GZ","85","CDI",28815,"tr_6","462b","C","ct_9"
3389,1879,"O","FZ","06","CDI",49242,"tr_4","477c","C","ct_9"
3395,776,"O","NZ","38","CDI",7264,"tr_3","435b","N","ct_5"
3398,1905,"O","NZ","34","CDI",19040,"tr_6","534a","C","ct_9"
3400,1820,"O","HZ","06","CDI",38224,"tr_4","534a","C","ct_9"
3401,1820,"O","QA","06","CDI",16750,"tr_5","525d","C","ct_9"
3402,1820,"O","GZ","06","CDI",36130,"tr_3","374a","C","ct_9"
3404,1872,"O","KZ","06","CDI",32160,"tr_2","467a","C","ct_9"
3405,700,"O","IZ","06","CDI",27142,"tr_3","561f","C","ct_9"
3411,1766,"O","FZ","06","CDI",17898,"tr_1","632d","C","ct_9"
3415,1804,"O","QB","06","CDI",25757,"tr_4","526a","C","ct_9"
3418,866,"A","FZ","06","APP",4480,"tr_3","681b","C","ct_9"
3427,1820,"O","KZ","06","CDI",29649,"tr_6","467b","C","ct_9"
3431,2048,"O","QA","06","CDI",23659,"tr_6","526a","C","ct_8"
3442,1820,"O","CE","06","CDI",51304,"tr_6","385a","C","ct_9"
3444,1948,"O","GZ","06","CDI",29005,"tr_3","479b","C","ct_9"
3449,1805,"O","JC","06","CDI",39551,"tr_6","388c","C","ct_9"
3450,1573,"O","MA","06","CDI",23212,"tr_2","461e","C","ct_9"
3452,1820,"O","JC","92","CDI",51086,"tr_5","372a","C","ct_9"
3456,458,"O","IZ","06","CDI",5086,"tr_3","561d","P","ct_9"
3459,1356,"O","HZ","06","CDI",27829,"tr_6","546d","C","ct_9"
3466,997,"O","IZ","06","CDI",8982,"tr_1","636d","C","ct_9"
3471,968,"A","GZ","06","APP",4896,"tr_1","683a","C","ct_9"
3481,389,"O","FZ","06","CDI",5972,"tr_3","633a","C","ct_9"
3486,2186,"O","GZ","06","CDI",24348,"tr_1","551a","C","ct_9"
3492,1854,"O","GZ","06","CDI",30989,"tr_1","462b","C","ct_9"
3493,1439,"O","FZ","06","CDI",13264,"tr_1","542a","C","ct_9"
3497,1904,"O","QA","06","CDI",24991,"tr_5","526a","C","ct_8"
3501,1654,"O","FZ","06","CDI",25432,"tr_3","681b","C","ct_9"
3507,1855,"O","QA","06","CDI",18993,"tr_6","632k","C","ct_3"
3509,1403,"O","CC","06","CDI",18445,"tr_3","627f","C","ct_9"
3510,1820,"O","QB","06","CDI",15375,"tr_3","526a","C","ct_9"
3516,1277,"O","QB","06","CDI",4413,"tr_1","563a","N","ct_7"
3526,588,"O","HZ","21","CDI",15202,"tr_2","641a","C","ct_9"
3529,1449,"A","NZ","06","APP",13006,"tr_1","543g","C","ct_9"
3542,1820,"O","CI","06","CDI",40183,"tr_6","388a","C","ct_9"
3543,1994,"O","TZ","06","CDI",48152,"tr_1","563c","N","ct_7"
3550,1820,"O","PZ","06","CDI",20005,"tr_3","421b","C","ct_8"
3574,1243,"O","GZ","06","CDI",10489,"tr_1","554b","C","ct_9"
3577,1820,"O","JC","06","CDI",42493,"tr_6","388c","C","ct_9"
3585,1820,"O","PZ","06","CDI",30804,"tr_5","422c","C","ct_8"
3588,929,"O","RZ","06","CDI",13970,"tr_1","543f","P","ct_9"
3590,1440,"O","CA","06","CDI",40403,"tr_3","543f","P","ct_9"
3596,1831,"O","OZ","06","CDI",48405,"tr_4","461f","C","ct_1"
3600,1265,"O","GZ","06","CDI",19171,"tr_1","543f","C","ct_9"
3601,1202,"O","QB","06","CDI",11564,"tr_1","563b","N","ct_7"
3605,1799,"O","JC","06","CDI",31592,"tr_5","388a","C","ct_9"
3625,1820,"O","FZ","06","CDI",21223,"tr_3","633d","C","ct_9"
3627,1783,"O","QB","06","CDI",22571,"tr_3","424a","C","ct_8"
3629,324,"O","FZ","06","CDI",7518,"tr_1","472c","C","ct_9"
3635,1689,"O","MB","83","CDI",36658,"tr_1","384a","P","ct_9"
3642,1882,"O","NZ","06","CDI",36932,"tr_1","433a","C","ct_9"
3643,1820,"O","OZ","06","CDI",20487,"tr_4","461f","C","ct_1"
3652,1860,"O","SZ","06","CDI",38073,"tr_5","371a","C","ct_4"
3667,1830,"O","GZ","06","CDI",19063,"tr_3","556a","C","ct_9"
3669,1283,"O","QB","06","CDI",15575,"tr_3","563b","P","ct_8"
3670,1141,"O","CI","06","CDI",84902,"tr_4","388a","C","ct_9"
3671,1526,"O","GZ","83","CDI",50719,"tr_2","374a","C","ct_9"
3672,980,"O","HZ","93","CDI",27573,"tr_6","546d","C","ct_9"
3692,1820,"O","PZ","06","CDD",19536,"tr_6","523b","C","ct_1"
3694,1771,"O","JC","06","CDI",81532,"tr_6","371a","N","ct_9"
3704,1609,"O","FZ","13","CDI",27225,"tr_4","473b","C","ct_9"
3717,2028,"O","GZ","92","CDI",38602,"tr_6","463b","C","ct_9"
3722,1655,"O","JC","06","CDI",51468,"tr_3","388d","C","ct_9"
3723,1425,"O","LZ","06","CDI",16187,"tr_0","543g","C","ct_9"
3727,1820,"O","GZ","06","CDI",24779,"tr_1","384a","C","ct_9"
3755,508,"O","OZ","06","AUT",7568,"tr_6","531b","P","ct_2"
3756,1839,"O","NZ","06","CDI",20810,"tr_4","543g","C","ct_9"
3769,1453,"O","PZ","06","CDI",15141,"tr_1","423a","C","ct_9"
3772,1540,"O","GZ","06","CDI",14302,"tr_2","653a","C","ct_9"
3775,1846,"O","QA","06","CDI",23658,"tr_6","526c","C","ct_8"
3776,1827,"O","OZ","06","CDI",24525,"tr_4","461f","C","ct_1"
3778,1820,"O","CE","06","CDI",43123,"tr_4","387c","C","ct_9"
3788,1820,"O","MA","06","CDI",44792,"tr_5","388a","C","ct_9"
3794,1722,"O","QB","06","CDI",34259,"tr_1","461f","C","ct_8"
3802,1542,"O","GZ","06","CDI",19408,"tr_4","634c","C","ct_9"
3805,1839,"O","KZ","06","CDI",24249,"tr_5","388c","C","ct_9"
3810,387,"O","HZ","06","CDI",13752,"tr_1","466c","P","ct_9"
3820,1820,"O","FZ","06","CDI",22222,"tr_3","681b","C","ct_9"
3822,882,"O","CL","06","CDI",22115,"tr_6","388c","P","ct_9"
3831,496,"O","OZ","06","AUT",19065,"tr_6","472d","C","ct_2"
3837,1758,"O","QB","06","CDI",37029,"tr_3","388c","C","ct_8"
3838,1820,"O","GZ","06","CDI",15594,"tr_1","462a","C","ct_9"
3853,1820,"O","QB","06","CDI",18556,"tr_1","461f","C","ct_8"
3865,409,"O","NZ","06","CDI",5091,"tr_0","534a","C","ct_9"
3873,1627,"O","MA","06","CDI",24750,"tr_1","478b","C","ct_9"
3876,1457,"O","JC","06","CDI",33345,"tr_6","388c","P","ct_9"
3879,1568,"O","FZ","06","CDI",25564,"tr_5","472c","C","ct_9"
3883,1846,"A","CA","06","CDI",12067,"tr_3","683a","C","ct_9"
3884,1592,"O","SZ","06","CDI",14942,"tr_1","553c","C","ct_9"
3891,1835,"O","QA","06","CDI",18902,"tr_6","526a","C","ct_3"
3898,583,"O","GZ","67","AUT",6479,"tr_6","463e","C","ct_9"
3900,1110,"O","QB","06","CDI",8111,"tr_1","563b","N","ct_7"
3903,1812,"O","HZ","06","CDI",22901,"tr_2","641a","C","ct_9"
3911,1244,"O","GZ","06","CDI",15847,"tr_1","554a","C","ct_9"
3914,1837,"O","HZ","06","CDI",47501,"tr_6","466a","P","ct_5"
3927,1906,"O","CL","06","CDI",51289,"tr_6","383a","C","ct_9"
3932,1426,"O","GZ","91","CDI",30671,"tr_5","463b","C","ct_9"
3942,1834,"O","JC","06","CDI",19704,"tr_4","478c","C","ct_9"
3951,954,"O","KZ","06","CDI",16725,"tr_6","467a","C","ct_9"
3955,387,"O","FZ","06","CDI",4836,"tr_1","633a","C","ct_9"
3962,1641,"O","KZ","06","CDI",26856,"tr_2","545c","C","ct_9"
3963,1566,"O","SZ","06","CDI",12911,"tr_2","435b","C","ct_8"
3971,1947,"O","GZ","06","CDI",18907,"tr_4","636c","C","ct_9"
3975,1485,"O","HZ","06","CDI",19186,"tr_1","546c","C","ct_9"
3977,1365,"O","IZ","06","CDI",10527,"tr_1","376e","C","ct_9"
3988,1942,"O","CC","67","CDI",25779,"tr_6","543f","C","ct_9"
3989,1820,"O","SZ","06","CDI",37052,"tr_6","461f","C","ct_8"
3996,1529,"O","GZ","06","CDI",22765,"tr_4","543b","C","ct_9"
3998,314,"O","RZ","06","CDI",7434,"tr_1","354g","C","ct_8"
4006,914,"O","HZ","06","CDI",7254,"tr_3","643a","C","ct_9"
4012,1820,"O","PZ","06","CDI",21697,"tr_5","525a","C","ct_8"
4015,2028,"O","MA","06","CDI",34789,"tr_1","473c","C","ct_9"
4019,2014,"O","CA","06","CDI",19551,"tr_2","554a","C","ct_9"
4021,1187,"O","JC","06","CDI",37073,"tr_6","388a","P","ct_9"
4025,1820,"O","JC","06","CDI",50206,"tr_6","388c","C","ct_9"
4027,998,"O","QB","06","CDI",33108,"tr_3","344b","P","ct_9"
4030,1714,"O","TZ","06","CDI",14886,"tr_1","563c","N","ct_7"
4034,1488,"O","CE","06","CDI",32308,"tr_6","477a","P","ct_9"
